number,time,thscode,open,high,low,close,amount,volume
1712,2019-02-25,ICZL.CFE,4872.4000000000,5140.0000000000,4840.0000000000,5123.0000000000,5697572.7719999999,57459.0000000000
1711,2019-02-26,ICZL.CFE,5100.0000000000,5174.8000000000,5027.8000000000,5063.2000000000,5759020.5439999998,56554.0000000000
1710,2019-02-27,ICZL.CFE,5084.2000000000,5107.2000000000,4970.0000000000,5017.4000000000,5037426.0080000004,49763.0000000000
1709,2019-02-28,ICZL.CFE,5022.0000000000,5085.0000000000,5002.2000000000,5034.6000000000,4348369.3799999999,43118.0000000000
1708,2019-03-01,ICZL.CFE,5070.6000000000,5086.8000000000,4980.0000000000,5081.2000000000,5042302.0880000014,50122.0000000000
1707,2019-03-04,ICZL.CFE,5123.0000000000,5259.8000000000,5098.2000000000,5144.4000000000,5893686.8240000000,56909.0000000000
1706,2019-03-05,ICZL.CFE,5146.4000000000,5314.0000000000,5141.2000000000,5298.8000000000,5450751.3320000004,52240.0000000000
1705,2019-03-06,ICZL.CFE,5317.0000000000,5414.0000000000,5241.2000000000,5400.0000000000,6531339.3760000002,61347.0000000000
1704,2019-03-07,ICZL.CFE,5387.8000000000,5533.4000000000,5353.0000000000,5442.4000000000,6832936.0640000002,63021.0000000000
1703,2019-03-08,ICZL.CFE,5318.0000000000,5471.6000000000,5258.0000000000,5296.4000000000,8162799.3839999987,76037.0000000000
1702,2019-03-11,ICZL.CFE,5331.4000000000,5463.6000000000,5291.4000000000,5448.8000000000,6373423.8480000002,59247.0000000000
1701,2019-03-12,ICZL.CFE,5491.2000000000,5598.6000000000,5461.2000000000,5546.2000000000,6847001.8640000001,61910.0000000000
1700,2019-03-13,ICZL.CFE,5544.0000000000,5546.0000000000,5362.0000000000,5403.6000000000,6881576.3920000000,62861.0000000000
1699,2019-03-14,ICZL.CFE,5392.4000000000,5416.0000000000,5250.6000000000,5289.6000000000,4271391.8159999996,40109.0000000000
1698,2019-03-15,ICZL.CFE,5315.2000000000,5425.6000000000,5273.0000000000,5330.6000000000,6846263.7400000002,64106.0000000000
1697,2019-03-18,ICZL.CFE,5361.6000000000,5515.2000000000,5303.8000000000,5513.8000000000,6439563.3480000002,59618.0000000000
1696,2019-03-19,ICZL.CFE,5498.2000000000,5537.0000000000,5455.0000000000,5487.4000000000,5767971.8959999997,52490.0000000000
1695,2019-03-20,ICZL.CFE,5482.0000000000,5503.4000000000,5352.2000000000,5470.0000000000,6621758.8360000001,60872.0000000000
1694,2019-03-21,ICZL.CFE,5485.0000000000,5628.0000000000,5485.0000000000,5541.4000000000,7679527.8119999999,68987.0000000000
1693,2019-03-22,ICZL.CFE,5560.4000000000,5614.0000000000,5470.0000000000,5611.2000000000,6846269.2120000003,61671.0000000000
1692,2019-03-25,ICZL.CFE,5523.0000000000,5597.0000000000,5506.6000000000,5518.6000000000,6691080.9479999999,60231.0000000000
1691,2019-03-26,ICZL.CFE,5555.0000000000,5559.4000000000,5345.0000000000,5358.0000000000,6704540.5680000000,61628.0000000000
1690,2019-03-27,ICZL.CFE,5389.0000000000,5415.0000000000,5313.2000000000,5391.6000000000,6167107.2240000004,57409.0000000000
1689,2019-03-28,ICZL.CFE,5372.6000000000,5447.6000000000,5311.2000000000,5318.6000000000,6448669.9320000000,59915.0000000000
1688,2019-03-29,ICZL.CFE,5333.2000000000,5555.2000000000,5322.4000000000,5534.4000000000,7158941.7960000001,65790.0000000000
1687,2019-04-01,ICZL.CFE,5574.8000000000,5767.4000000000,5574.8000000000,5766.0000000000,6978878.2520000003,61104.0000000000
1686,2019-04-02,ICZL.CFE,5795.2000000000,5825.6000000000,5722.6000000000,5746.6000000000,6124432.9879999999,52935.0000000000
1685,2019-04-03,ICZL.CFE,5716.0000000000,5852.2000000000,5712.6000000000,5828.6000000000,6107198.7999999998,52822.0000000000
1684,2019-04-04,ICZL.CFE,5858.0000000000,5898.0000000000,5792.4000000000,5882.6000000000,6499134.2000000002,55547.0000000000
1683,2019-04-08,ICZL.CFE,5929.0000000000,5935.0000000000,5737.4000000000,5800.8000000000,6930882.2120000003,59401.0000000000
1682,2019-04-09,ICZL.CFE,5795.0000000000,5863.0000000000,5774.2000000000,5836.8000000000,6152505.9840000002,52852.0000000000
1681,2019-04-10,ICZL.CFE,5806.0000000000,5901.0000000000,5747.0000000000,5818.8000000000,7047501.7199999997,60633.0000000000
1680,2019-04-11,ICZL.CFE,5824.8000000000,5837.0000000000,5702.0000000000,5721.2000000000,6295070.0240000002,54574.0000000000
1679,2019-04-12,ICZL.CFE,5720.8000000000,5740.0000000000,5656.6000000000,5701.2000000000,5451746.5000000000,47813.0000000000
1678,2019-04-15,ICZL.CFE,5788.8000000000,5806.2000000000,5589.0000000000,5609.0000000000,6646973.0039999997,58113.0000000000
1677,2019-04-16,ICZL.CFE,5596.6000000000,5765.2000000000,5555.8000000000,5759.2000000000,6195894.4280000003,54778.0000000000
1676,2019-04-17,ICZL.CFE,5761.0000000000,5831.8000000000,5733.4000000000,5772.4000000000,5396898.1919999998,46711.0000000000
1675,2019-04-18,ICZL.CFE,5777.6000000000,5802.0000000000,5736.4000000000,5765.2000000000,3392945.9120000000,29376.0000000000
1674,2019-04-19,ICZL.CFE,5720.8000000000,5779.0000000000,5618.0000000000,5775.8000000000,5733933.4800000004,50284.0000000000
1673,2019-04-22,ICZL.CFE,5782.8000000000,5785.8000000000,5628.6000000000,5677.0000000000,6634620.0760000004,58295.0000000000
1672,2019-04-23,ICZL.CFE,5667.0000000000,5671.8000000000,5544.4000000000,5552.8000000000,7274414.0000000000,64899.0000000000
1671,2019-04-24,ICZL.CFE,5575.0000000000,5660.6000000000,5511.8000000000,5627.0000000000,7931887.0159999998,70935.0000000000
1670,2019-04-25,ICZL.CFE,5617.6000000000,5624.0000000000,5397.4000000000,5411.2000000000,7931442.1279999986,71753.0000000000
1669,2019-04-26,ICZL.CFE,5398.6000000000,5476.0000000000,5371.8000000000,5375.2000000000,8321610.5800000001,76777.0000000000
1668,2019-04-29,ICZL.CFE,5390.0000000000,5395.0000000000,5226.2000000000,5258.8000000000,9153478.3320000004,86229.0000000000
1667,2019-04-30,ICZL.CFE,5254.0000000000,5342.2000000000,5222.6000000000,5267.2000000000,8479857.4120000005,80212.0000000000
1666,2019-05-06,ICZL.CFE,5120.0000000000,5120.0000000000,4749.2000000000,4810.0000000000,9181934.9079999998,93045.0000000000
1665,2019-05-07,ICZL.CFE,4887.6000000000,4964.4000000000,4839.2000000000,4906.0000000000,9111243.9240000006,93047.0000000000
1664,2019-05-08,ICZL.CFE,4827.0000000000,5007.8000000000,4815.0000000000,4873.2000000000,8379625.2400000002,85185.0000000000
1663,2019-05-09,ICZL.CFE,4829.0000000000,4927.2000000000,4810.6000000000,4842.8000000000,8112988.0599999987,83219.0000000000
1662,2019-05-10,ICZL.CFE,4919.8000000000,5051.0000000000,4775.4000000000,5018.0000000000,10607987.9120000005,107096.0000000000
1661,2019-05-13,ICZL.CFE,4964.4000000000,5008.8000000000,4914.0000000000,4938.4000000000,6068585.7079999996,61212.0000000000
1660,2019-05-14,ICZL.CFE,4930.2000000000,4992.0000000000,4896.0000000000,4938.8000000000,7671952.9280000003,77496.0000000000
1659,2019-05-15,ICZL.CFE,4978.6000000000,5076.6000000000,4962.0000000000,5046.2000000000,6143129.2199999997,61283.0000000000
1658,2019-05-16,ICZL.CFE,5035.0000000000,5104.2000000000,5031.0000000000,5091.4000000000,3876206.8360000001,38288.0000000000
1657,2019-05-17,ICZL.CFE,5003.2000000000,5020.0000000000,4793.6000000000,4824.8000000000,8394556.0680000000,85721.0000000000
1656,2019-05-20,ICZL.CFE,4845.0000000000,4855.6000000000,4730.0000000000,4825.0000000000,8208502.4280000003,85614.0000000000
1655,2019-05-21,ICZL.CFE,4849.4000000000,4966.6000000000,4826.0000000000,4903.6000000000,8632967.7799999993,88042.0000000000
1654,2019-05-22,ICZL.CFE,4902.0000000000,4924.8000000000,4828.0000000000,4889.8000000000,7570170.6279999986,77555.0000000000
1653,2019-05-23,ICZL.CFE,4872.2000000000,4878.2000000000,4765.0000000000,4788.2000000000,7631274.1279999986,79269.0000000000
1652,2019-05-24,ICZL.CFE,4796.6000000000,4819.2000000000,4753.0000000000,4772.6000000000,7375475.9600000000,77105.0000000000
1651,2019-05-27,ICZL.CFE,4776.4000000000,4935.0000000000,4749.6000000000,4903.0000000000,8376978.5559999999,86404.0000000000
1650,2019-05-28,ICZL.CFE,4908.0000000000,4944.0000000000,4871.0000000000,4888.8000000000,6889799.5400000000,70165.0000000000
1649,2019-05-29,ICZL.CFE,4874.4000000000,4929.6000000000,4855.0000000000,4866.0000000000,7048593.6320000002,72066.0000000000
1648,2019-05-30,ICZL.CFE,4866.0000000000,4868.8000000000,4763.0000000000,4868.6000000000,8178396.3559999987,84965.0000000000
1647,2019-05-31,ICZL.CFE,4856.2000000000,4921.0000000000,4792.6000000000,4808.8000000000,8081318.6799999997,83216.0000000000
1646,2019-06-03,ICZL.CFE,4864.0000000000,4886.8000000000,4739.0000000000,4788.0000000000,8389772.6520000007,87354.0000000000
1645,2019-06-04,ICZL.CFE,4776.4000000000,4795.6000000000,4713.2000000000,4746.8000000000,6756998.5439999998,71056.0000000000
1644,2019-06-05,ICZL.CFE,4788.2000000000,4796.0000000000,4720.2000000000,4721.8000000000,6958451.6919999998,73115.0000000000
1643,2019-06-06,ICZL.CFE,4715.0000000000,4726.8000000000,4608.8000000000,4611.8000000000,7777053.6279999986,83465.0000000000
1642,2019-06-10,ICZL.CFE,4645.8000000000,4717.2000000000,4601.2000000000,4658.0000000000,7879695.4800000004,84469.0000000000
1641,2019-06-11,ICZL.CFE,4671.0000000000,4886.4000000000,4670.6000000000,4876.6000000000,9346350.2080000006,97428.0000000000
1640,2019-06-12,ICZL.CFE,4864.4000000000,4879.8000000000,4801.2000000000,4816.4000000000,7247832.6440000003,74938.0000000000
1639,2019-06-13,ICZL.CFE,4814.4000000000,4862.6000000000,4781.0000000000,4838.6000000000,7589509.5039999997,78663.0000000000
1638,2019-06-14,ICZL.CFE,4846.0000000000,4860.8000000000,4741.0000000000,4769.2000000000,6735309.9479999999,70177.0000000000
1637,2019-06-17,ICZL.CFE,4766.4000000000,4816.4000000000,4752.2000000000,4792.8000000000,6387658.8839999996,66740.0000000000
1636,2019-06-18,ICZL.CFE,4794.0000000000,4822.0000000000,4751.2000000000,4790.8000000000,6504829.6480000000,67986.0000000000
1635,2019-06-19,ICZL.CFE,4910.0000000000,4967.0000000000,4850.2000000000,4855.0000000000,6687482.0240000002,68263.0000000000
1634,2019-06-20,ICZL.CFE,4854.8000000000,5008.0000000000,4840.0000000000,4954.2000000000,5048446.0959999999,51325.0000000000
1633,2019-06-21,ICZL.CFE,4998.2000000000,5034.4000000000,4953.6000000000,4975.0000000000,8385690.0000000000,83949.0000000000
1632,2019-06-24,ICZL.CFE,4986.0000000000,4994.0000000000,4939.6000000000,4974.6000000000,5625100.1799999997,56601.0000000000
1631,2019-06-25,ICZL.CFE,4961.0000000000,4968.0000000000,4841.6000000000,4920.8000000000,7663002.6160000004,78196.0000000000
1630,2019-06-26,ICZL.CFE,4890.0000000000,4953.2000000000,4887.0000000000,4916.2000000000,5712613.8200000003,58065.0000000000
1629,2019-06-27,ICZL.CFE,4940.2000000000,5004.0000000000,4923.0000000000,4957.2000000000,7731610.8360000001,77888.0000000000
1628,2019-06-28,ICZL.CFE,4949.2000000000,4954.4000000000,4865.2000000000,4920.0000000000,6914326.6880000001,70531.0000000000
1627,2019-07-01,ICZL.CFE,5039.2000000000,5081.6000000000,4971.2000000000,5050.0000000000,8024525.8039999986,79679.0000000000
1626,2019-07-02,ICZL.CFE,5038.2000000000,5056.0000000000,5012.4000000000,5033.4000000000,5449920.0520000001,54108.0000000000
1625,2019-07-03,ICZL.CFE,5006.2000000000,5017.0000000000,4980.0000000000,5004.6000000000,5572411.3720000004,55798.0000000000
1624,2019-07-04,ICZL.CFE,5006.0000000000,5038.8000000000,4950.0000000000,4984.0000000000,6182591.7560000001,61859.0000000000
1623,2019-07-05,ICZL.CFE,4983.2000000000,5029.8000000000,4964.4000000000,5017.0000000000,5582944.5839999998,55873.0000000000
1622,2019-07-08,ICZL.CFE,4995.4000000000,4996.0000000000,4806.0000000000,4821.6000000000,7342187.6119999997,75411.0000000000
1621,2019-07-09,ICZL.CFE,4834.4000000000,4853.6000000000,4803.8000000000,4829.4000000000,5109561.5039999997,52896.0000000000
1620,2019-07-10,ICZL.CFE,4850.0000000000,4864.4000000000,4793.4000000000,4809.8000000000,4740896.3640000001,49192.0000000000
1619,2019-07-11,ICZL.CFE,4825.2000000000,4880.0000000000,4771.2000000000,4800.6000000000,6702880.5159999998,69402.0000000000
1618,2019-07-12,ICZL.CFE,4801.0000000000,4855.4000000000,4788.0000000000,4843.0000000000,6242531.9800000004,64621.0000000000
1617,2019-07-15,ICZL.CFE,4812.4000000000,4949.2000000000,4745.2000000000,4906.0000000000,8376770.7400000002,86145.0000000000
1616,2019-07-16,ICZL.CFE,4898.2000000000,4933.0000000000,4894.2000000000,4921.2000000000,5181529.4079999998,52679.0000000000
1615,2019-07-17,ICZL.CFE,4922.0000000000,4949.4000000000,4903.8000000000,4911.4000000000,5400512.2599999998,54806.0000000000
1614,2019-07-18,ICZL.CFE,4890.6000000000,4895.0000000000,4844.4000000000,4848.2000000000,4079078.8679999998,41908.0000000000
1613,2019-07-19,ICZL.CFE,4805.0000000000,4885.6000000000,4802.2000000000,4823.4000000000,5958111.3640000001,61589.0000000000
1612,2019-07-22,ICZL.CFE,4833.4000000000,4853.4000000000,4704.2000000000,4733.2000000000,6565718.1399999997,69023.0000000000
1611,2019-07-23,ICZL.CFE,4741.0000000000,4789.4000000000,4732.0000000000,4776.4000000000,4899436.4440000001,51423.0000000000
1610,2019-07-24,ICZL.CFE,4801.4000000000,4872.6000000000,4800.0000000000,4820.4000000000,6075313.6919999998,62766.0000000000
1609,2019-07-25,ICZL.CFE,4827.0000000000,4864.0000000000,4813.6000000000,4846.4000000000,5172878.6840000004,53484.0000000000
1608,2019-07-26,ICZL.CFE,4835.4000000000,4867.4000000000,4812.0000000000,4859.2000000000,5178491.6960000014,53533.0000000000
1607,2019-07-29,ICZL.CFE,4854.4000000000,4878.8000000000,4813.0000000000,4844.0000000000,4660476.0719999997,48147.0000000000
1606,2019-07-30,ICZL.CFE,4857.4000000000,4933.0000000000,4846.2000000000,4877.6000000000,6155087.4119999995,62879.0000000000
1605,2019-07-31,ICZL.CFE,4870.0000000000,4891.6000000000,4853.0000000000,4874.0000000000,4805019.5159999998,49306.0000000000
1604,2019-08-01,ICZL.CFE,4850.0000000000,4872.8000000000,4814.8000000000,4841.0000000000,4933700.3439999996,50967.0000000000
1603,2019-08-02,ICZL.CFE,4730.2000000000,4784.4000000000,4721.0000000000,4779.2000000000,5381197.9759999998,56553.0000000000
1602,2019-08-05,ICZL.CFE,4754.8000000000,4804.4000000000,4717.6000000000,4725.0000000000,5531772.1600000001,58108.0000000000
1601,2019-08-06,ICZL.CFE,4648.0000000000,4673.0000000000,4536.2000000000,4626.8000000000,7411005.3920000000,80351.0000000000
1600,2019-08-07,ICZL.CFE,4650.0000000000,4655.0000000000,4591.0000000000,4591.6000000000,4793678.5559999999,51895.0000000000
1599,2019-08-08,ICZL.CFE,4625.0000000000,4638.0000000000,4604.0000000000,4616.6000000000,4537738.9800000004,49123.0000000000
1598,2019-08-09,ICZL.CFE,4641.0000000000,4658.6000000000,4557.2000000000,4570.6000000000,5356117.7319999998,58172.0000000000
1597,2019-08-12,ICZL.CFE,4583.0000000000,4672.6000000000,4568.6000000000,4665.8000000000,5550896.8399999999,60225.0000000000
1596,2019-08-13,ICZL.CFE,4651.0000000000,4652.0000000000,4612.2000000000,4646.8000000000,4274654.3240000000,46131.0000000000
1595,2019-08-14,ICZL.CFE,4694.0000000000,4732.0000000000,4668.4000000000,4672.0000000000,4310608.2879999997,45884.0000000000
1594,2019-08-15,ICZL.CFE,4590.0000000000,4717.0000000000,4585.8000000000,4701.8000000000,3781364.0559999999,40728.0000000000
1593,2019-08-16,ICZL.CFE,4655.0000000000,4708.8000000000,4649.0000000000,4664.8000000000,6178255.6720000003,66005.0000000000
1592,2019-08-19,ICZL.CFE,4725.0000000000,4856.6000000000,4717.2000000000,4853.8000000000,7981089.9320000000,83306.0000000000
1591,2019-08-20,ICZL.CFE,4846.6000000000,4891.0000000000,4826.6000000000,4831.8000000000,6221004.1480000000,64058.0000000000
1590,2019-08-21,ICZL.CFE,4830.0000000000,4861.0000000000,4818.8000000000,4842.8000000000,4882393.0000000000,50454.0000000000
1589,2019-08-22,ICZL.CFE,4853.6000000000,4856.8000000000,4803.0000000000,4837.2000000000,5719881.1160000004,59246.0000000000
1588,2019-08-23,ICZL.CFE,4843.0000000000,4869.6000000000,4812.2000000000,4841.8000000000,6440099.1399999997,66503.0000000000
1587,2019-08-26,ICZL.CFE,4762.8000000000,4828.8000000000,4760.0000000000,4815.0000000000,6686701.5520000001,69646.0000000000
1586,2019-08-27,ICZL.CFE,4842.0000000000,4965.0000000000,4835.0000000000,4874.4000000000,8470561.6919999998,86348.0000000000
1585,2019-08-28,ICZL.CFE,4885.0000000000,4911.4000000000,4871.0000000000,4885.8000000000,5048554.3159999996,51616.0000000000
1584,2019-08-29,ICZL.CFE,4898.6000000000,4919.4000000000,4866.2000000000,4891.2000000000,5889721.7719999999,60207.0000000000
1583,2019-08-30,ICZL.CFE,4920.6000000000,4947.0000000000,4814.0000000000,4859.0000000000,7354021.1399999987,75293.0000000000
1582,2019-09-02,ICZL.CFE,4864.8000000000,5006.8000000000,4851.0000000000,4977.4000000000,8159508.3679999998,82519.0000000000
1581,2019-09-03,ICZL.CFE,4993.8000000000,5008.4000000000,4965.4000000000,5004.0000000000,5771293.4239999996,57834.0000000000
1580,2019-09-04,ICZL.CFE,5000.2000000000,5098.0000000000,4991.2000000000,5098.0000000000,8092960.2079999987,80398.0000000000
1579,2019-09-05,ICZL.CFE,5130.0000000000,5213.0000000000,5113.0000000000,5125.8000000000,9972770.5759999994,96635.0000000000
1578,2019-09-06,ICZL.CFE,5155.8000000000,5168.8000000000,5107.8000000000,5151.4000000000,6766182.9519999996,65819.0000000000
1577,2019-09-09,ICZL.CFE,5181.0000000000,5249.8000000000,5151.0000000000,5248.6000000000,7671328.7840000000,73792.0000000000
1576,2019-09-10,ICZL.CFE,5243.4000000000,5255.8000000000,5192.8000000000,5236.4000000000,7002634.7240000004,67014.0000000000
1575,2019-09-11,ICZL.CFE,5250.0000000000,5275.8000000000,5191.6000000000,5218.0000000000,8074137.0400000000,77217.0000000000
1574,2019-09-12,ICZL.CFE,5238.0000000000,5269.6000000000,5189.4000000000,5240.2000000000,6829946.0039999997,65354.0000000000
1573,2019-09-16,ICZL.CFE,5253.8000000000,5279.4000000000,5214.0000000000,5237.4000000000,7177083.2520000003,68394.0000000000
1572,2019-09-17,ICZL.CFE,5224.0000000000,5227.0000000000,5117.0000000000,5130.0000000000,7006988.7520000003,67842.0000000000
1571,2019-09-18,ICZL.CFE,5142.8000000000,5161.8000000000,5124.4000000000,5130.8000000000,5115465.0959999999,49748.0000000000
1570,2019-09-19,ICZL.CFE,5140.6000000000,5187.8000000000,5120.2000000000,5185.6000000000,4317694.7000000002,41918.0000000000
1569,2019-09-20,ICZL.CFE,5165.0000000000,5186.6000000000,5135.2000000000,5147.4000000000,6479234.5120000001,62810.0000000000
1568,2019-09-23,ICZL.CFE,5140.0000000000,5148.0000000000,5073.6000000000,5139.4000000000,7000788.5680000000,68644.0000000000
1567,2019-09-24,ICZL.CFE,5141.8000000000,5224.4000000000,5120.4000000000,5127.2000000000,8176175.0319999987,79129.0000000000
1566,2019-09-25,ICZL.CFE,5112.0000000000,5117.0000000000,5044.6000000000,5047.6000000000,7285794.5599999987,71744.0000000000
1565,2019-09-26,ICZL.CFE,5067.6000000000,5073.4000000000,4949.2000000000,4953.2000000000,7500861.8399999999,74898.0000000000
1564,2019-09-27,ICZL.CFE,4966.0000000000,5014.4000000000,4960.0000000000,4978.6000000000,5963913.8600000003,59774.0000000000
1563,2019-09-30,ICZL.CFE,4976.4000000000,5003.6000000000,4890.0000000000,4894.0000000000,6260278.7719999999,63138.0000000000
1562,2019-10-08,ICZL.CFE,4931.2000000000,4979.0000000000,4912.6000000000,4916.6000000000,5813136.3679999998,58764.0000000000
1561,2019-10-09,ICZL.CFE,4906.0000000000,4974.6000000000,4883.6000000000,4959.8000000000,6377651.2520000003,64668.0000000000
1560,2019-10-10,ICZL.CFE,4964.4000000000,5032.0000000000,4951.0000000000,5023.2000000000,6577863.3399999999,65907.0000000000
1559,2019-10-11,ICZL.CFE,5035.0000000000,5065.0000000000,4988.0000000000,5055.6000000000,6903382.3600000003,68703.0000000000
1558,2019-10-14,ICZL.CFE,5087.4000000000,5150.0000000000,5075.0000000000,5103.0000000000,7537430.2560000001,73688.0000000000
1557,2019-10-15,ICZL.CFE,5093.6000000000,5096.6000000000,5043.0000000000,5051.8000000000,5572347.5080000004,55043.0000000000
